 ArII      3033.52   18 1    19           A340      6.
 MnII      3033.591  25 1    21           A 68      4.
 V II      3033.821  23 1    34           A266    300.
 CrII      3034.05   24 1    74           A184      5.
 GdII      3034.051  64 1    12           A225   8000.
 SnI       3034.120  50 0    1            A265    900. R
 CrI       3034.190  24 0    26           C245     25.
 O III     3034.32    8 2    20           A119      0.
 CoI       3034.432  27 0    12           A 56      6.
 NeII      3034.48   10 1    8            A 52      5.
 FeI       3034.51   26 0    57           W171      2. :n
 CrII      3034.54   24 1    33           A184     15.
 F III     3034.54    9 2    3            A 72      1.5        62.39
 FeII      3034.712  26 1    84           A 76      0.
 SiIII     3034.74   14 2    10           A117      1.         33.32
 MnII      3034.810  25 1    21           A 68      6.
 NbII      3034.95   41 1                 A283    200. wR
 CrII      3034.99   24 1    42           A184     10.
 RhII      3035.013  45 1    4            A150    200.
 V II      3035.14   23 1    245          A266      3. N
 FeI       3035.25   26 0 P  506                       sol
 NiVIII    3035.3    28 7 F  3
 O III     3035.43    8 2    4            A119      4.
 ZnI       3035.781  30 0    5            A149     35.
 FeIII     3035.802  26 2    30           A103      3.
 NaII      3035.98   11 1    17           A130      4.
 V II      3036.07   23 1    40           A266      2.
 CuI       3036.101  29 0    5            A 58    100.
 ZrII      3036.33   40 1 P  86                        mZrII
 ZrII      3036.39   40 1    25           A196     15.
 ZrII      3036.50   40 1    24           A196      7.
 Y II      3036.59   39 1    68           C245     25. nl
 W II      3036.68   74 1    7            A239    100.
 TiII      3036.784  22 1    78           C245      1.
 FeII      3036.986  26 1    181          A 76      5. n
 CrI       3037.044  24 0    27           C245     15.
 SiIII     3037.26   14 2    10           A117      1.
 FeI       3037.388  26 0    9            A164     80. R
 NeII      3037.73   10 1    8            A 52      4.
 CeII      3037.731  58 1    181          C245     80.
 FeI       3037.782  26 0    31           V 55      2.
 NiI       3037.935  28 0    25           B245     60. R
 ArIV      3037.98   18 3    2            A 50      6.
 ClII      3037.98   17 1    53           A195     35.
 V II      3038.00   23 1    246          A266      2. N?
 CrII      3038.04   24 1    154          A184      6.
 NiVII     3038.3    28 6 F  1
 NiVII     3038.4    28 6 F  3
 CrII      3038.52   24 1    41           A184      3.
 V II      3038.520  23 1    96           A266     30.
 ZrII      3038.59   40 1                 A196      2.
 TiII      3038.706  22 1    85           C245      6.
 FeII      3038.777  26 1    84           A 76      3.
 GeI       3039.064  32 0    2            B245     60. :        8.09
 F III     3039.254   9 2    3            A 72      7.
 FeI       3039.322  26 0    199          V 55      2. :
 O II      3039.51    8 1    72           B118      1.
 MnII      3039.551  25 1    10           A 68     40.
 CoI       3039.563  27 0    52           A 56      3.
 NeII      3039.65   10 1    17           A 52      3.
 C II      3039.67    6 1    29           B 81      0. d
 CrI       3039.74   24 0 P  117                       mCrI
 F III     3039.746   9 2    3            A 72      6.
 O II      3039.76    8 1    72           B118      1.
 V II      3039.767  23 1    153          A266      2.
 CrI       3039.780  24 0    26           C245      7.
 ScII      3039.92   21 1    47           A245     10.
 GdII      3040.34   64 1    55           A225    150.
 FeI       3040.428  26 0    30           C278     15.
 MnI       3040.603  25 0    34           B245     12.
 CoI       3040.812  27 0    50           A 56      1.
 FeII      3040.829  26 1    123          A 76      0.
 CrI       3040.846  24 0    27           C245     10. r
 CrII      3040.92   24 1    65           A184     70.
 SiIII     3040.93   14 2    10           A117      1.
 MnI       3041.224  25 0    34           B245      4.
 AlII      3041.278  13 1    28           B377      6.
 V II      3041.42   23 1    40           A266     60.
 FeI       3041.639  26 0    56           V 55     10.
 CrII      3041.74   24 1    95           A184     50.
 FeI       3041.745  26 0    30           V 55     15.
 V I       3041.86   23 0                 C245      8.
 W I       3041.876  74 0    5            A 22     25.
 FeI       3042.020  26 0    30           G 59     15.
 V II      3042.27   23 1    40           A266     80.
 MnII      3042.44   25 1 F  4
 CoI       3042.481  27 0    10           A 56      8.
 MnII      3042.61   25 1 F  4
 PtI       3042.65   78 0    5            A109     20.
 FeI       3042.666  26 0    30           G 59     15.
 MnI       3042.733  25 0    34           B245      4.
 CrII      3042.79   24 1    47           A184     25.
 O III     3043.02    8 2    4            A119      5.
 FeIII     3043.067  26 2    91           B102      2.
 V I       3043.124  23 0    17           C245     50. r
 MnII      3043.132  25 1    21           A 68      6.
 MnI       3043.143  25 0    34           B245      3. :
 FeII      3043.31   26 1 P  138
 MnI       3043.356  25 0    34           B245      9.
 FeIII     3043.439  26 2    91           B102      1.
 V II      3043.54   23 1    40           A266     40.
 V I       3043.555  23 0    17           C245     50. r
 MnI       3043.770  25 0    34           B245      3. :
 TiII      3043.851  22 1    78           C245      5.
 CrII      3043.90   24 1    48           A184     18.
 CoI       3044.004  27 0    11           A 56     30. R
 CoI       3044.04   27 0 P  78                        mCoI
 ZrII      3044.12   40 1    26           A196      4.
 NeII      3044.16   10 1    17           A 52      2.
 CrII      3044.24   24 1    154          A184     10.
 FeIII     3044.438  26 2                 B102      5.
 MnII      3044.52   25 1 F  4
 MnI       3044.567  25 0    15           B245     50.
 FeII      3044.843  26 1    98           A 76      5.
 V I       3044.936  23 0    17           C245     50. r
 ClII      3045.00   17 1    21           A195     10.
 NiI       3045.006  28 0    12           B245     10. r
 FeI       3045.077  26 0    29           G 59      5.
 TiII      3045.085  22 1                 C245      5. n
 FeII      3045.313  26 1    179          A 76      0.
 Y I       3045.36   39 0    9            A254     20.
 CrII      3045.53   24 1    48           A184      4.
 NeII      3045.58   10 1    8            A 52      4.
 MnI       3045.593  25 0    34           B245     12.
 NaII      3045.593  11 1    11           A130      5.
 FeI       3045.594  26 0    198          V 55      1. :
 ScII      3045.714  21 1    37           A245     15.
 MnI       3045.808  25 0    34           B245      5.
 ZrI       3045.82   40 0    36           A197     10.
 FeIII     3045.877  26 2    76           A103      3.
 HfII      3046.03   72 1    32           A289     20.
 ArII      3046.10   18 1                 A340      4.
 MnII      3046.266  25 1    10           A 68     30.
 FeIII     3046.399  26 2    78           B102         tr
 W I       3046.452  74 0    5            A 22     50.
 FeII      3046.675  26 1    179          A 76      1.
 TiII      3046.685  22 1    47           C245     30.
 FeIII     3046.714  26 2    92           B102      4.
 FeI       3046.819  26 0    315          S 77      0.
 FeI       3046.929  26 0    198          V 55      1. :
 MnI       3047.035  25 0    34           B245     15.
 FeI       3047.047  26 0    457          V 55      1. :
 FeIII     3047.119  26 2    80           B102      1.
 O III     3047.13    8 2    4            A119      8.
 RhII      3047.160  45 1    4            A150    200.
 FeI       3047.201  26 0    382a         S 77      0.
 CrI       3047.455  24 0    164          C245      4.
 NeII      3047.57   10 1    8            A 52      6.
 FeII      3047.60   26 1 P  84
 FeI       3047.605  26 0    9            A164    100. R
 CrII      3047.63   24 1    15           A184     20.
 CrII      3047.76   24 1    15           A184     25.
 O II      3047.9     8 1    82           C301      0. dd
 CoI       3048.108  27 0    77           A 56      2.
 V II      3048.214  23 1    123          A266    200.
 ZrII      3048.28   40 1    144          A196      5.
 ZrII      3048.42   40 1    65           A196      2.
 V II      3048.65   23 1    67           A266      4.
 TiII      3048.766  22 1    78           C245      6.
 NiVII     3048.8    28 6 F  3
 MnI       3048.864  25 0    34           B245      5.
 CoI       3048.888  27 0    11           A 56     12. r
 V II      3048.891  23 1    40           A266     70.
 FeII      3049.011  26 1    181          A 76      5. n
 MnII      3049.027  25 1    21           A 68      8.
 MnII      3049.05   25 1 F  4
 FeII      3049.18   26 1 P  109
 LaII      3049.39   57 1    115          A258      5.
 C II      3049.44    6 1    43           B 81      1. d
 W I       3049.694  74 0    9            A 22     60.
 CrI       3049.883  24 0    27           C245      3.
 AlI       3050.073  13 0    7            B315      9.          5.96
 CrII      3050.137  24 1    65           B245    100.
 V I       3050.400  23 0    74           C245     25.
 FeIII     3050.463  26 2    10           A103      5.
 CoI       3050.496  27 0    77           A 56      3.
 Y II      3050.5    39 1    69           A254      1. n
 NeII      3050.57   10 1    48           A 52      1.
 MnII      3050.661  25 1    21           A 68     25.
 V II      3050.735  23 1    66           A266     15.
 CrII      3050.75   24 1    95           D110      4.
 NiI       3050.819  28 0    25           B245    100. R
 V I       3050.890  23 0    16           C245     35. r
 CoI       3050.932  27 0    51           C245      3. :
 W II      3051.30   74 1    6            A239    400.
 V II      3051.308  23 1    228          A266      3.
 CeII      3051.924  58 1    184          C245     60. *
 CeII      3051.975  58 1    180          C245     60. *
 K III     3052.07   19 2    2            A 47a     6.
 V I       3052.194  23 0    15           C245     20.
 CrI       3052.229  24 0    164          C245      6.
 GdII      3052.511  64 1    9            A225     50.
 O IV      3052.54    8 3    5            A 81      0.
 FeI       3052.78   26 0 P  262                       sol
 ScII      3052.929  21 1    37           A245     20.
